user_id,persona,experience_level,learning_goal,risk_profile,created_at,lessons_completed,avg_quiz_score,total_tutor_questions
u_7ef50072d5,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,3.0,0.48811919742947507,5.0
u_59cccd15ad,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,7.0,0.6404204940231011,9.0
u_e0a0dece52,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,7.0,0.6607154555725733,2.0
u_bca6fad1b9,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,2.0,0.3612720271518235,1.0
u_21ffe364e1,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,19.0,0.651105237816904,20.0
u_93a4856aab,overconfident_beginner,beginner,education,conservative,2024-01-01T00:00:00,3.0,0.3555185788420249,0.0
u_75c9150453,tool_first_explorer,intermediate,trading,moderate,2024-01-01T00:00:00,5.0,0.5203743160791936,0.0
u_766b0cd501,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,7.0,0.6987619072422627,6.0
u_9d6fa9e57e,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,4.0,0.39579900352853364,9.0
u_20fcd331e5,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,20.0,0.588984068478076,19.0
u_5674aca881,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.3952780860536838,6.0
u_a3ebbcfda8,fast_advanced,advanced,education,conservative,2024-01-01T00:00:00,11.0,0.8510003021236454,1.0
u_62f45bbe49,fast_advanced,advanced,general,moderate,2024-01-01T00:00:00,7.0,0.7288433862442129,1.0
u_d3fcca272e,engaged_learner,intermediate,education,conservative,2024-01-01T00:00:00,1.0,0.4429038580783985,1.0
u_1b6d4afe71,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,1.0,0.3153983644632761,2.0
u_6300abf2e9,overconfident_beginner,beginner,trading,moderate,2024-01-01T00:00:00,9.0,0.4279986662961727,1.0
u_8b88531802,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,4.0,0.38945457494216146,6.0
u_fbefb6ff1c,overconfident_beginner,beginner,education,conservative,2024-01-01T00:00:00,3.0,0.2675294914549124,2.0
u_b9abd4bfca,tool_first_explorer,intermediate,education,aggressive,2024-01-01T00:00:00,9.0,0.5435511114878585,8.0
u_74787d9bc1,fast_advanced,advanced,general,conservative,2024-01-01T00:00:00,9.0,0.8231723277417866,2.0
u_9626d850e7,fast_advanced,intermediate,general,aggressive,2024-01-01T00:00:00,6.0,0.7733780183878308,1.0
u_05d971979e,tool_first_explorer,intermediate,trading,conservative,2024-01-01T00:00:00,9.0,0.5360992535926626,6.0
u_13ccb88484,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,7.0,0.6512168537154912,6.0
u_fb79f4939c,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,4.0,0.45042337650454267,11.0
u_95cb082086,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,9.0,0.6348713039726405,3.0
u_e12eabd8be,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,9.0,0.6028094603992222,6.0
u_78bcc163d5,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,1.0,0.4954319329546762,0.0
u_5d100c8b5e,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,4.0,0.5302511325898166,5.0
u_98c8df7c5c,careful_beginner,beginner,trading,conservative,2024-01-01T00:00:00,5.0,0.4594386684642323,10.0
u_e3959cf940,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,4.0,0.4340109975249651,5.0
u_cbdef1c63f,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,15.0,0.5940585137972292,11.0
u_2028e4cd61,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,12.0,0.4426420180609204,16.0
u_708f8ee8d0,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,5.0,0.3287344945972519,1.0
u_58cca0414e,fast_advanced,advanced,retirement,conservative,2024-01-01T00:00:00,1.0,0.9311678243628593,0.0
u_ac8578a354,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,1.0,0.2370937608011402,2.0
u_05b28a09f1,tool_first_explorer,intermediate,trading,moderate,2024-01-01T00:00:00,10.0,0.6001426392693529,6.0
u_3cc24670c4,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,7.0,0.3466158032654004,2.0
u_4087077759,tool_first_explorer,intermediate,trading,aggressive,2024-01-01T00:00:00,11.0,0.4741414486270534,4.0
u_62fa695d1c,fast_advanced,advanced,education,aggressive,2024-01-01T00:00:00,10.0,0.8783494705474192,1.0
u_a11c0bc6f2,struggling_learner,beginner,retirement,moderate,2024-01-01T00:00:00,4.0,0.524429456494058,10.0
u_4b327d3000,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,4.0,0.5129069954545911,6.0
u_577bb6b1b2,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,19.0,0.4965344112967961,31.0
u_9a02bec812,struggling_learner,beginner,retirement,moderate,2024-01-01T00:00:00,2.0,0.38288910294290274,1.0
u_3d17165e43,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,9.0,0.2810831917655394,3.0
u_6623c17573,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,4.0,0.5015995454918248,9.0
u_952e03c179,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,14.0,0.6478178996258738,15.0
u_5d8592bf58,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,16.0,0.5114962070268919,20.0
u_9d0f9adaea,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,1.0,0.2243356819364935,0.0
u_e26418cac9,tool_first_explorer,beginner,education,aggressive,2024-01-01T00:00:00,7.0,0.4118680290547722,9.0
u_863afbf736,engaged_learner,beginner,trading,conservative,2024-01-01T00:00:00,5.0,0.5426744823494996,4.0
u_31e0a2daa4,tool_first_explorer,intermediate,retirement,aggressive,2024-01-01T00:00:00,1.0,0.3874738247373412,1.0
u_12427fe4f2,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,16.0,0.6153058174228901,13.0
u_8de659eaa0,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,3.0,0.5524361745243799,4.0
u_6b6ec782ca,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,15.0,0.5996857466877196,14.0
u_8f62190f5c,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,7.0,0.3650351697702428,15.0
u_52cfe0715a,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,13.0,0.34948654603868273,2.0
u_633bbc4346,tool_first_explorer,beginner,general,moderate,2024-01-01T00:00:00,16.0,0.5211079375962362,7.0
u_76a173323f,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,5.0,0.6344975413037596,6.0
u_5fd6a07721,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,5.0,0.495400925911538,5.0
u_d2561c28e9,struggling_learner,beginner,retirement,moderate,2024-01-01T00:00:00,3.0,0.30544612233505836,4.0
u_a30429c087,tool_first_explorer,intermediate,education,conservative,2024-01-01T00:00:00,2.0,0.5152085879980615,0.0
u_476e22c21f,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,8.0,0.5903037514568105,15.0
u_0a2a2906fb,tool_first_explorer,intermediate,general,conservative,2024-01-01T00:00:00,6.0,0.4674168329876248,1.0
u_196559a641,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,4.0,0.3326964190766587,6.0
u_ce52230153,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,6.0,0.3357819665964106,8.0
u_c8b3b1c266,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,9.0,0.8414205441300568,1.0
u_a7ec73fbdb,tool_first_explorer,intermediate,general,aggressive,2024-01-01T00:00:00,10.0,0.6070120810732149,4.0
u_0137589785,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,3.0,0.360876242651552,0.0
u_27e13d1e47,overconfident_beginner,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.3499919035499279,0.0
u_2979924f99,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,9.0,0.637419682445327,11.0
u_388bf64829,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,2.0,0.36050617336915813,2.0
u_b6a6951a60,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,8.0,0.724320713435715,3.0
u_c662739ecd,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,2.0,0.21747360707615643,0.0
u_c64cf027a2,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,2.0,0.6109222322677649,3.0
u_679a31147d,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,5.0,0.39812032255505,0.0
u_e327b7e90c,tool_first_explorer,intermediate,general,moderate,2024-01-01T00:00:00,4.0,0.5286894958935163,3.0
u_f1b7dd31f1,tool_first_explorer,beginner,trading,aggressive,2024-01-01T00:00:00,6.0,0.4800916064624835,5.0
u_a646a545fe,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,1.0,0.15102033259933795,2.0
u_af41bed5a5,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,7.0,0.4133712875512618,0.0
u_9317115a31,fast_advanced,advanced,general,moderate,2024-01-01T00:00:00,4.0,0.8218569841547566,0.0
u_57ae1423f4,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,4.0,0.31956517611127716,9.0
u_45203c6929,overconfident_beginner,beginner,general,conservative,2024-01-01T00:00:00,10.0,0.4287283360371752,1.0
u_79e4724b86,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,9.0,0.8341185507553084,1.0
u_ccb994c1b9,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,15.0,0.8361947481016903,1.0
u_dfd3394ed1,tool_first_explorer,intermediate,retirement,moderate,2024-01-01T00:00:00,7.0,0.49495049886262726,5.0
u_9bf965fc0a,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,2.0,0.4955808956318758,2.0
u_2c2836be88,fast_advanced,advanced,trading,aggressive,2024-01-01T00:00:00,3.0,0.8872686742761862,1.0
u_78dff988ae,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,14.0,0.6518681100342437,10.0
u_53b142eae4,overconfident_beginner,beginner,general,aggressive,2024-01-01T00:00:00,6.0,0.19694515823813344,2.0
u_802f5cc535,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,8.0,0.5566123706062728,4.0
u_6b3fd7d7b8,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,17.0,0.8119191235948572,1.0
u_ea2d94429a,tool_first_explorer,beginner,retirement,moderate,2024-01-01T00:00:00,6.0,0.5743687993945092,5.0
u_9904f7f831,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,6.0,0.8471645843801023,2.0
u_6c7bbc44a1,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,3.0,0.6094436880555061,4.0
u_a9c9c9ae43,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.4051920606049356,5.0
u_880ccd194d,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,1.0,0.244148344015286,1.0
u_233bc234a9,struggling_learner,beginner,general,aggressive,2024-01-01T00:00:00,1.0,0.23161221760655007,2.0
u_64d0c8d7ad,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,5.0,0.7935385391926181,0.0
u_f4bb41027a,tool_first_explorer,intermediate,general,aggressive,2024-01-01T00:00:00,1.0,0.6089173697391717,2.0
u_96333997f6,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,5.0,0.6627549198093075,1.0
u_1a06e6156a,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,8.0,0.6441255748814045,8.0
u_318facb728,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,11.0,0.3695147527108869,24.0
u_6bb0c12d67,tool_first_explorer,beginner,retirement,conservative,2024-01-01T00:00:00,3.0,0.37191904377822405,2.0
u_6c9bc0f020,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,10.0,0.6567367795665393,6.0
u_6c0e2b1656,engaged_learner,intermediate,education,conservative,2024-01-01T00:00:00,14.0,0.6434577764754279,13.0
u_caf46beb46,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,1.0,0.3726940739258593,0.0
u_b458f694d5,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,13.0,0.5522688416269915,23.0
u_00d0e56732,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,7.0,0.5689983617961236,12.0
u_b48c3ffb91,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,12.0,0.5037533922705042,10.0
u_1b7cff6352,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,2.0,0.39239171565507847,4.0
u_bd0795969c,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,3.0,0.733679575898357,3.0
u_a1338f9273,overconfident_beginner,beginner,education,aggressive,2024-01-01T00:00:00,1.0,0.13401779120588983,0.0
u_78935f66ed,careful_beginner,beginner,education,moderate,2024-01-01T00:00:00,12.0,0.5148033440024586,19.0
u_37c4c64fab,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,4.0,0.6744812217305363,3.0
u_93ffc4ea3e,tool_first_explorer,beginner,retirement,conservative,2024-01-01T00:00:00,1.0,0.3245387634734232,0.0
u_7153aa42c6,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,7.0,0.937422526794795,1.0
u_3d33e9956d,fast_advanced,advanced,general,moderate,2024-01-01T00:00:00,4.0,0.7442176138641369,1.0
u_57f4248e2b,tool_first_explorer,beginner,general,conservative,2024-01-01T00:00:00,5.0,0.36065054742276587,0.0
u_b70d60428d,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,12.0,0.5886580239981564,16.0
u_08a1584aed,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,3.0,0.5091331761627412,5.0
u_e38eae0619,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,3.0,0.4634433390867829,3.0
u_13a08e6f44,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,12.0,0.6234523175196436,7.0
u_bd09219b5d,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,10.0,0.33779194173019295,21.0
u_6813efe706,struggling_learner,beginner,retirement,conservative,2024-01-01T00:00:00,2.0,0.2443571692661016,4.0
u_a754440963,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,7.0,0.5225564224481621,10.0
u_616a8f17b1,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,0.0,0.0,0.0
u_04a7bf9078,tool_first_explorer,intermediate,trading,moderate,2024-01-01T00:00:00,4.0,0.48233067031170673,3.0
u_620161ae2e,tool_first_explorer,beginner,education,conservative,2024-01-01T00:00:00,6.0,0.36899716564858476,2.0
u_0fe8e5e144,careful_beginner,beginner,trading,moderate,2024-01-01T00:00:00,10.0,0.527262641112554,15.0
u_6bd7275646,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,2.0,0.6625278856918466,1.0
u_6b1ba79087,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,9.0,0.5841127512833176,7.0
u_50b3ebe753,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,4.0,0.565302903875144,4.0
u_801752e86d,overconfident_beginner,beginner,trading,conservative,2024-01-01T00:00:00,12.0,0.2764026994561775,3.0
u_cc075fe1e0,struggling_learner,beginner,retirement,conservative,2024-01-01T00:00:00,7.0,0.32875769901296786,14.0
u_32c0d5f32c,engaged_learner,beginner,retirement,moderate,2024-01-01T00:00:00,8.0,0.585333386893407,10.0
u_b8e07e1206,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,2.0,0.6186757655435904,0.0
u_1e65424dfb,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,14.0,0.6566501394247825,14.0
u_68674f45ea,fast_advanced,advanced,trading,conservative,2024-01-01T00:00:00,14.0,0.8337436250195057,0.0
u_a7b03179f7,struggling_learner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.34862609625356944,5.0
u_f7331a4564,tool_first_explorer,beginner,trading,aggressive,2024-01-01T00:00:00,1.0,0.1738595717944526,1.0
u_2de121a4f5,overconfident_beginner,beginner,general,aggressive,2024-01-01T00:00:00,15.0,0.4101897536995002,5.0
u_eec6690892,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,1.0,0.36191843525188105,2.0
u_c922d3cfad,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.3436158327180599,5.0
u_c085d87225,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,15.0,0.6184245613189294,12.0
u_ef26e4f408,overconfident_beginner,beginner,education,conservative,2024-01-01T00:00:00,5.0,0.29824361942320854,0.0
u_15f9d9650e,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,5.0,0.5154855923396546,6.0
u_4eaa305624,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,4.0,0.6005246613502894,5.0
u_ebdde73087,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,4.0,0.501134496646116,4.0
u_027ee2fd52,fast_advanced,advanced,trading,moderate,2024-01-01T00:00:00,13.0,0.8538671338494305,5.0
u_6fc923aa8c,careful_beginner,beginner,education,aggressive,2024-01-01T00:00:00,7.0,0.5167499218985628,12.0
u_0ad44a6a9b,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,7.0,0.32760756509752176,15.0
u_4ddf35e498,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,10.0,0.5290273715797684,15.0
u_c371fdf246,overconfident_beginner,beginner,trading,moderate,2024-01-01T00:00:00,3.0,0.30569094089051957,2.0
u_47883da0dc,fast_advanced,advanced,retirement,moderate,2024-01-01T00:00:00,11.0,0.8118308689333023,2.0
u_d6f604c0f7,struggling_learner,beginner,trading,aggressive,2024-01-01T00:00:00,1.0,0.1853247907957921,2.0
u_3395707200,engaged_learner,intermediate,retirement,aggressive,2024-01-01T00:00:00,18.0,0.6267049155778966,15.0
u_314ef4ed07,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,9.0,0.41505672718183634,19.0
u_2d0efa271f,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,1.0,0.31208900368483816,3.0
u_87783963b3,struggling_learner,beginner,general,aggressive,2024-01-01T00:00:00,1.0,0.2690914857161328,3.0
u_4cfe907315,tool_first_explorer,intermediate,education,moderate,2024-01-01T00:00:00,8.0,0.5806482067379858,5.0
u_23a59ddbe5,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,3.0,0.5052687216217505,6.0
u_8775296acf,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,1.0,0.3801852790709893,3.0
u_0331ac1346,overconfident_beginner,beginner,general,aggressive,2024-01-01T00:00:00,6.0,0.2970066321118583,0.0
u_766f790f17,engaged_learner,intermediate,general,conservative,2024-01-01T00:00:00,9.0,0.631923808285774,8.0
u_c168b73d85,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,14.0,0.2582334123436786,21.0
u_599fd151d9,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,5.0,0.6329112931642894,6.0
u_0279b7e97f,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,10.0,0.49222511991529727,17.0
u_97ee7b4821,tool_first_explorer,beginner,trading,moderate,2024-01-01T00:00:00,1.0,0.5321377986861197,0.0
u_49a8b2a3b1,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,10.0,0.6634105848988708,10.0
u_7f33d0c4cb,overconfident_beginner,beginner,education,conservative,2024-01-01T00:00:00,3.0,0.3704553190551377,1.0
u_8c4d448edf,engaged_learner,beginner,retirement,moderate,2024-01-01T00:00:00,8.0,0.6058751347567365,3.0
u_59af61dbc4,struggling_learner,beginner,education,moderate,2024-01-01T00:00:00,4.0,0.36694731107391326,5.0
u_d14599f4a8,engaged_learner,intermediate,education,moderate,2024-01-01T00:00:00,8.0,0.6529751281255277,0.0
u_e7df4db12b,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,7.0,0.6269571826254248,5.0
u_6463094f8a,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,14.0,0.8041980113524332,1.0
u_f1b483c83a,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,4.0,0.4897403247492497,4.0
u_193c5cec93,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,9.0,0.5591965807650041,14.0
u_4d583594bb,tool_first_explorer,beginner,trading,conservative,2024-01-01T00:00:00,6.0,0.40955154888854733,6.0
u_3ea58aa098,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,9.0,0.5431444611774022,15.0
u_843917788b,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,4.0,0.5355959870046786,9.0
u_8b3d6017e6,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,6.0,0.45156617330469934,6.0
u_c9691853e0,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,4.0,0.5960899596400187,4.0
u_37e7152ed4,engaged_learner,intermediate,retirement,moderate,2024-01-01T00:00:00,5.0,0.6508376560859018,3.0
u_eb5540a3e0,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,7.0,0.6026151788981553,6.0
u_7edda35e4a,engaged_learner,intermediate,retirement,conservative,2024-01-01T00:00:00,5.0,0.6514802532551499,6.0
u_d7b860e612,tool_first_explorer,intermediate,trading,conservative,2024-01-01T00:00:00,8.0,0.511077068194624,1.0
u_35555df5ea,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,1.0,0.18784568380441813,0.0
u_e8b6c6a203,tool_first_explorer,beginner,trading,aggressive,2024-01-01T00:00:00,17.0,0.458832394706144,17.0
u_539ed4b51e,struggling_learner,beginner,trading,conservative,2024-01-01T00:00:00,1.0,0.24812763955693962,2.0
u_08c8889e87,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,7.0,0.4991863763454886,10.0
u_89a4d32b4e,careful_beginner,beginner,education,conservative,2024-01-01T00:00:00,7.0,0.46417213188344875,9.0
u_a293378288,overconfident_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,3.0,0.27927564537534616,2.0
u_9aa5fbe648,fast_advanced,advanced,trading,conservative,2024-01-01T00:00:00,8.0,0.8861016980152497,2.0
u_b60ef80626,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,6.0,0.4990115738838364,11.0
u_40ca54f955,fast_advanced,advanced,education,moderate,2024-01-01T00:00:00,3.0,0.9171437608661316,0.0
u_e5b6eb0a30,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,2.0,0.45213571805159625,3.0
u_37b8a1f0bd,engaged_learner,intermediate,education,aggressive,2024-01-01T00:00:00,14.0,0.5925384949025087,15.0
u_0d733f1719,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,3.0,0.531237375761868,4.0
u_b8e45cec5a,careful_beginner,beginner,general,moderate,2024-01-01T00:00:00,13.0,0.5128152586804829,15.0
u_3e3cd8307e,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,4.0,0.741932311236,3.0
u_6e9852296f,overconfident_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,7.0,0.33841737258866056,3.0
u_6c8bf58fdd,tool_first_explorer,beginner,retirement,aggressive,2024-01-01T00:00:00,8.0,0.5862727703890204,4.0
u_5e789b387e,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,3.0,0.38547960933379805,8.0
u_4c183ccb3d,tool_first_explorer,beginner,general,moderate,2024-01-01T00:00:00,3.0,0.44778932187785847,1.0
u_3c7b9b8517,careful_beginner,beginner,trading,moderate,2024-01-01T00:00:00,5.0,0.47274522082243897,8.0
u_52becf4181,tool_first_explorer,intermediate,trading,aggressive,2024-01-01T00:00:00,7.0,0.561032013642938,3.0
u_d86166901c,struggling_learner,beginner,education,aggressive,2024-01-01T00:00:00,5.0,0.3868541786185867,11.0
u_1c71d2523e,careful_beginner,beginner,retirement,conservative,2024-01-01T00:00:00,9.0,0.522343869035384,12.0
u_b44513dfaf,tool_first_explorer,intermediate,retirement,moderate,2024-01-01T00:00:00,9.0,0.5877863071052704,8.0
u_110360fb52,careful_beginner,beginner,trading,conservative,2024-01-01T00:00:00,16.0,0.49931892761436186,29.0
u_79f2381856,tool_first_explorer,intermediate,retirement,moderate,2024-01-01T00:00:00,10.0,0.5259035661182219,9.0
u_6caf123aea,engaged_learner,intermediate,general,aggressive,2024-01-01T00:00:00,11.0,0.5963872338019157,10.0
u_5cd3b647d5,engaged_learner,intermediate,trading,aggressive,2024-01-01T00:00:00,7.0,0.6274467499095089,7.0
u_9aca8f1a32,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,7.0,0.33253314526324457,1.0
u_8f17bcb139,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,14.0,0.8195000921533573,2.0
u_7da5944b90,fast_advanced,advanced,education,aggressive,2024-01-01T00:00:00,12.0,0.8232911059789227,0.0
u_f6283dd930,careful_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,8.0,0.5382480288524534,11.0
u_a081da1e4c,fast_advanced,advanced,education,aggressive,2024-01-01T00:00:00,2.0,0.9491170129561657,1.0
u_b1690d0ab2,overconfident_beginner,beginner,education,moderate,2024-01-01T00:00:00,4.0,0.18700761883253805,0.0
u_e0dfffae7f,careful_beginner,beginner,trading,aggressive,2024-01-01T00:00:00,11.0,0.5716132784691056,18.0
u_61b2eecc13,tool_first_explorer,beginner,retirement,moderate,2024-01-01T00:00:00,2.0,0.5245599696450449,0.0
u_d3acea420a,engaged_learner,intermediate,trading,conservative,2024-01-01T00:00:00,11.0,0.601681480549204,13.0
u_bf8534d79c,fast_advanced,advanced,trading,conservative,2024-01-01T00:00:00,6.0,0.80082246283104,0.0
u_9d35029aa2,careful_beginner,beginner,general,conservative,2024-01-01T00:00:00,4.0,0.56976608111893,3.0
u_f836f9b2cc,struggling_learner,beginner,retirement,aggressive,2024-01-01T00:00:00,11.0,0.2999567604229383,23.0
u_078507c5ef,tool_first_explorer,intermediate,education,moderate,2024-01-01T00:00:00,6.0,0.6805948927072476,2.0
u_f93d4e6be6,fast_advanced,advanced,general,conservative,2024-01-01T00:00:00,1.0,0.8833455151363877,0.0
u_52020968b9,struggling_learner,beginner,trading,moderate,2024-01-01T00:00:00,2.0,0.3875236594133792,5.0
u_984c3726c5,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,8.0,0.6341660118286889,7.0
u_ab27b5ad02,struggling_learner,beginner,general,aggressive,2024-01-01T00:00:00,2.0,0.43303539423078546,4.0
u_1b7dbd9148,fast_advanced,advanced,retirement,aggressive,2024-01-01T00:00:00,7.0,0.8310006769894732,1.0
u_3ac6fabdf8,engaged_learner,intermediate,general,moderate,2024-01-01T00:00:00,2.0,0.674607455861875,0.0
u_d812504f61,engaged_learner,intermediate,trading,moderate,2024-01-01T00:00:00,6.0,0.6243191767915454,6.0
u_339a91e335,careful_beginner,beginner,general,aggressive,2024-01-01T00:00:00,9.0,0.5079441455818665,16.0
u_a23a514e32,careful_beginner,beginner,retirement,moderate,2024-01-01T00:00:00,11.0,0.46447357118094956,15.0
u_8a8bb44f26,struggling_learner,beginner,education,conservative,2024-01-01T00:00:00,1.0,0.32989436055118854,2.0
u_a1cd8ec11d,overconfident_beginner,beginner,retirement,aggressive,2024-01-01T00:00:00,2.0,0.41201893926211347,0.0
